Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Inlet Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Outlet Temperature [C](TimeStep),SPACE1-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE2-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE3-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE4-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE5-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SUPPLY FAN 1:Fan Electric Power [W](TimeStep),CENTRAL CHILLER:Chiller Electric Power [W](TimeStep),HW CIRC PUMP:Pump Electric Power [W](TimeStep),CW CIRC PUMP:Pump Electric Power [W](TimeStep),CW DEMAND INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND ENTRANCE PIPE OUTLET NODE:System Node Temperature [C](TimeStep),CW DEMAND EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND OUTLET NODE:System Node Temperature [C](TimeStep),SUPPLY SIDE EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER INLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER OUTLET NODE:System Node Temperature [C](TimeStep) 
 06/04  00:11:00,17.2,22.3040225210887,20.7584575405262,20.8180143491698,20.7528590402094,20.8383651344885,21.1910151182754,9.07290000803923,13.4876034030689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0146024811847,9.07290000803923,13.4876034030689,9.07290000803923,9.07290000803923 
 06/04  00:12:00,17.2,22.2942512989748,20.754526873692,20.8138158120368,20.7485814495433,20.8339582369932,21.1882322715538,9.07290000803923,13.4985713510988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0240049459436,9.07290000803923,13.4985713510988,9.07290000803923,9.07290000803923 
 06/04  00:13:00,17.2,22.2844965990953,20.7506030219239,20.8096214295016,20.7443035827872,20.8295576237572,21.1854575519799,9.07290000803923,13.5095106918078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0333829108668,9.07290000803923,13.5095106918078,9.07290000803923,9.07290000803923 
 06/04  00:14:00,17.2,22.2747593243549,20.7466869545775,20.805432425421,20.7400270357886,20.8251644976581,21.1826909255249,9.07290000803923,13.5204214376172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0427363865008,9.07290000803923,13.5204214376172,9.07290000803923,9.07290000803923 
 06/04  00:15:00,17.2,22.265039239305,20.7427795169126,20.8012498564833,20.7357532133724,20.8207798945097,21.1799323525719,9.07290000803923,13.5313036024058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0520653846389,9.07290000803923,13.5313036024058,9.07290000803923,9.07290000803923 
 06/04  00:16:00,17.2,22.255337243157,20.7388814488637,20.7970746380073,20.7314833558706,20.8164047088761,21.1771817937066,9.07290000803923,13.5421572015095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.061369918322,9.07290000803923,13.5421572015095,9.07290000803923,9.07290000803923 
 06/04  00:17:00,17.2,22.245653062706,20.7349933944252,20.7929075606557,20.7272185558066,20.8120397107893,21.1744392047757,9.07290000803923,13.552982251696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0706500018174,9.07290000803923,13.552982251696,9.07290000803923,9.07290000803923 
 06/04  00:18:00,17.2,22.235987592796,20.7311159172234,20.7887493106455,20.7229597795094,20.8076855659711,21.1717045427681,9.07290000803923,13.5637787711291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0799056505886,9.07290000803923,13.5637787711291,9.07290000803923,9.07290000803923 
 06/04  00:19:00,17.2,22.2263405240045,20.7272495066897,20.784600481193,20.7187078789331,20.8033428472805,21.1689777607146,9.07290000803923,13.5745467793288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0891368812613,9.07290000803923,13.5745467793288,9.07290000803923,9.07290000803923 
 06/04  00:20:00,17.2,22.2167127465838,20.723394590904,20.7804615882159,20.7144636090538,20.7990120504252,21.1662588136245,9.07290000803923,13.58528629713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.0983437115881,9.07290000803923,13.58528629713,9.07290000803923,9.07290000803923 
 06/04  00:21:00,17.2,22.2071039167005,20.7195515402791,20.7763330778517,20.7102276359154,20.7946936014808,21.1635476532186,9.07290000803923,13.5959973466416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1075261604136,9.07290000803923,13.5959973466416,9.07290000803923,9.07290000803923 
 06/04  00:22:00,17.2,22.197514920008,20.7157206783792,20.7722153389097,20.7060005508822,20.7903878693505,21.1608442339023,9.07290000803923,13.6066799512067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1166842476399,9.07290000803923,13.6066799512067,9.07290000803923,9.07290000803923 
 06/04  00:23:00,17.2,22.1879453801817,20.7119022837327,20.7681087075424,20.7017828758503,20.7860951704365,21.1581485073375,9.07290000803923,13.6173341353634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1258179941936,9.07290000803923,13.6173341353634,9.07290000803923,9.07290000803923 
 06/04  00:24:00,17.2,22.1783961783797,20.7080965991317,20.7640134773372,20.6975750751343,20.7818157787391,21.1554604284444,9.07290000803923,13.6279599248074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1349274219935,9.07290000803923,13.6279599248074,9.07290000803923,9.07290000803923 
 06/04  00:25:00,17.2,22.1688669077287,20.7043038320132,20.759929901894,20.6933775585156,20.777549928433,21.1527799498215,9.07290000803923,13.6385573463557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1440125539194,9.07290000803923,13.6385573463557,9.07290000803923,9.07290000803923 
 06/04  00:26:00,17.2,22.1593584450414,20.7005241626097,20.7558582031871,20.6891906913323,20.773297822236,21.1501070277745,9.07290000803923,13.6491264279109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1530734137814,9.07290000803923,13.6491264279109,9.07290000803923,9.07290000803923 
 06/04  00:27:00,17.2,22.1498703548031,20.6967577432289,20.7517985725952,20.6850147958675,20.7690596324369,21.1474416165982,9.07290000803923,13.6596671984274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1621100262916,9.07290000803923,13.6596671984274,9.07290000803923,9.07290000803923 
 06/04  00:28:00,17.2,22.1404035096404,20.6930047055337,20.7477511779944,20.6808501600741,20.7648355079944,21.1447836746313,9.07290000803923,13.6701796878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1711224170352,9.07290000803923,13.6701796878788,9.07290000803923,9.07290000803923 
 06/04  00:29:00,17.2,22.1309574472355,20.689265158974,20.743716163642,20.676697037688,20.7606255744189,21.1421331584145,9.07290000803923,13.6806639272254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1801106124436,9.07290000803923,13.6806639272254,9.07290000803923,9.07290000803923 
 06/04  00:30:00,17.2,22.1215330361763,20.6855391974081,20.739693656338,20.6725556559149,20.7564299399387,21.1394900287733,9.07290000803923,13.691119948384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1890746397679,9.07290000803923,13.691119948384,9.07290000803923,9.07290000803923 
 06/04  00:31:00,17.2,22.1121297887772,20.6818268968792,20.7356837644586,20.6685519203055,20.752248694531,21.1368542448661,9.07290000803923,13.7015477841978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.1980145270533,9.07290000803923,13.7015477841978,9.07290000803923,9.07290000803923 
 06/04  00:32:00,17.2,22.1027485974109,20.6781283217383,20.7316865834339,20.6646948679832,20.7480819154039,21.1342257702961,9.07290000803923,13.7119474684078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2069303031146,9.07290000803923,13.7119474684078,9.07290000803923,9.07290000803923 
 06/04  00:33:00,17.2,22.0933890102877,20.6744435221713,20.7277021944035,20.6609561399332,20.743929665649,21.131604567323,9.07290000803923,13.7223190356249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2158219975122,9.07290000803923,13.7223190356249,9.07290000803923,9.07290000803923 
 06/04  00:34:00,17.2,22.084051969574,20.6707725401117,20.7237306693623,20.6573080524948,20.7397919993912,21.1289906031746,9.07290000803923,13.7326625213026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.224689640529,9.07290000803923,13.7326625213026,9.07290000803923,9.07290000803923 
 06/04  00:35:00,17.2,22.0747370145312,20.6671154060508,20.7197720690693,20.6537321377111,20.7356689596931,21.1263838438938,9.07290000803923,13.7429779617113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2335332631481,9.07290000803923,13.7429779617113,9.07290000803923,9.07290000803923 
 06/04  00:36:00,17.2,22.0654450576142,20.6634721443019,20.7158264475735,20.6502168752204,20.7315605830856,21.1237842604558,9.07290000803923,13.7532653939129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.242352897031,9.07290000803923,13.7532653939129,9.07290000803923,9.07290000803923 
 06/04  00:37:00,17.2,22.0561755698649,20.6599750340781,20.7118938497726,20.6467543166914,20.7274668971219,21.1211918225729,9.07290000803923,13.7635248557362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2511485744967,9.07290000803923,13.7635248557362,9.07290000803923,9.07290000803923 
 06/04  00:38:00,17.2,22.0469294555456,20.6566194612185,20.7079743159126,20.6433381831182,20.7233879248803,21.1186065051085,9.07290000803923,13.773756385753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2599203285013,9.07290000803923,13.773756385753,9.07290000803923,9.07290000803923 
 06/04  00:39:00,17.2,22.0377062162742,20.6533687383721,20.7040678794857,20.6399631623213,20.719323682858,21.116028282433,9.07290000803923,13.7839600232557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2686681926185,9.07290000803923,13.7839600232557,9.07290000803923,9.07290000803923 
 06/04  00:40:00,17.2,22.0285067916635,20.650193920126,20.7001745717834,20.6366247260577,20.7152741855269,21.1134571351169,9.07290000803923,13.7941358082343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2773922010201,9.07290000803923,13.7941358082343,9.07290000803923,9.07290000803923 
 06/04  00:41:00,17.2,22.0193306517899,20.6470785423727,20.6962944189679,20.6333190590166,20.7112394424009,21.1108930435938,9.07290000803923,13.8042837813553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.286092388458,9.07290000803923,13.8042837813553,9.07290000803923,9.07290000803923 
 06/04  00:42:00,17.2,22.010178686955,20.6440135948323,20.6924274459975,20.6300429814854,20.7072194619632,21.1083359944467,9.07290000803923,13.8144039839404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.2947687902458,9.07290000803923,13.8144039839404,9.07290000803923,9.07290000803923 
 06/04  00:43:00,17.2,22.0010502998536,20.6409931486144,20.6885736735435,20.6267938512478,20.7032142485791,21.1057859740391,9.07290000803923,13.8244964579467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3034214422416,9.07290000803923,13.8244964579467,9.07290000803923,9.07290000803923 
 06/04  00:44:00,17.2,21.9919463423253,20.6380123863444,20.6847331220329,20.6235694715735,20.6992238065409,21.1032429750547,9.07290000803923,13.8345612459464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3120503808312,9.07290000803923,13.8345612459464,9.07290000803923,9.07290000803923 
 06/04  00:45:00,17.2,21.982866180081,20.6350670788331,20.6809058085847,20.620368008212,20.6952481369993,21.1007069901983,9.07290000803923,13.8445983911081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3206556429117,9.07290000803923,13.8445983911081,9.07290000803923,9.07290000803923 
 06/04  00:46:00,17.2,21.9738106497889,20.632153552588,20.6770917508826,20.6171879256539,20.6912872418383,21.0981780186585,9.07290000803923,13.854607937178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3292372658753,9.07290000803923,13.854607937178,9.07290000803923,9.07290000803923 
 06/04  00:47:00,17.2,21.9647790950938,20.6292686973323,20.6732909638437,20.6140279322198,20.687341120339,21.0956560595807,9.07290000803923,13.8645899284622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3377952875945,9.07290000803923,13.8645899284622,9.07290000803923,9.07290000803923 
 06/04  00:48:00,17.2,21.9557723443257,20.6264099234901,20.6695034632352,20.6108869393352,20.6834097727988,21.0931411183472,9.07290000803923,13.8745444098089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3463297464064,9.07290000803923,13.8745444098089,9.07290000803923,9.07290000803923 
 06/04  00:49:00,17.2,21.9467897241584,20.6235750818729,20.6657292621367,20.6077640245095,20.6794931969876,21.0906331998599,9.07290000803923,13.8844714265918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3548406810988,9.07290000803923,13.8844714265918,9.07290000803923,9.07290000803923 
 06/04  00:50:00,17.2,21.9378320574616,20.6207623854808,20.6619683744173,20.6046584046172,20.675591391628,21.0881323147271,9.07290000803923,13.8943710246933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3633281308958,9.07290000803923,13.8943710246933,9.07290000803923,9.07290000803923 
 06/04  00:51:00,17.2,21.9288986574546,20.6179703391391,20.6582208111075,20.6015694101479,20.6717043527615,21.0856384724568,9.07290000803923,13.9042432504889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3717921354442,9.07290000803923,13.9042432504889,9.07290000803923,9.07290000803923 
 06/04  00:52:00,17.2,21.9199903435477,20.6151976875629,20.6544865838289,20.598496467697,20.6678320771806,21.083151687628,9.07290000803923,13.9140881508311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3802327348,9.07290000803923,13.9140881508311,9.07290000803923,9.07290000803923 
 06/04  00:53:00,17.2,21.9111064179917,20.6124433704597,20.6507657011451,20.5954390818198,20.663974558774,21.0806719730611,9.07290000803923,13.9239057730351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3886499694158,9.07290000803923,13.9239057730351,9.07290000803923,9.07290000803923 
 06/04  00:54:00,17.2,21.9022476977912,20.6097064903669,20.647058171991,20.5923968237759,20.6601317919584,21.0781993460169,9.07290000803923,13.9336961648633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.3970438801281,9.07290000803923,13.9336961648633,9.07290000803923,9.07290000803923 
 06/04  00:55:00,17.2,21.8934134767532,20.606986282468,20.6434677647972,20.5893693185452,20.656303768038,21.0757338213796,9.07290000803923,13.9434593745119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4054145081449,9.07290000803923,13.9434593745119,9.07290000803923,9.07290000803923 
 06/04  00:56:00,17.2,21.8846045801382,20.604282093709,20.6400078166052,20.5863562378119,20.6526149734437,21.0732754179155,9.07290000803923,13.9531954505963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4137618950342,9.07290000803923,13.9531954505963,9.07290000803923,9.07290000803923 
 06/04  00:57:00,17.2,21.8758203277937,20.6015933617274,20.6366565175574,20.5833572905494,20.6490678448657,21.0708241515654,9.07290000803923,13.9629044421381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4220860827122,9.07290000803923,13.9629044421381,9.07290000803923,9.07290000803923 
 06/04  00:58:00,17.2,21.8670615929418,20.598919601556,20.6333893688958,20.5803722190436,20.6456301184654,21.0683800419502,9.07290000803923,13.9725863985522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4303871134322,9.07290000803923,13.9725863985522,9.07290000803923,9.07290000803923 
 06/04  00:59:00,17.2,21.8583277162549,20.596260390662,20.6301886921681,20.5774007918278,20.642273252578,21.0659431056827,9.07290000803923,13.9822413696333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4386650297738,9.07290000803923,13.9822413696333,9.07290000803923,9.07290000803923 
 06/04  01:00:00,17.2,21.8496195622223,20.5936153604404,20.6270429835824,20.5744428014007,20.6389794723702,21.0635133626838,9.07290000803923,13.9918694055446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4469198746322,9.07290000803923,13.9918694055446,9.07290000803923,9.07290000803923 
 06/04  01:01:00,17.2183333333333,21.8409374229399,20.5910392991246,20.6239943482452,20.5715596179275,20.6357883669725,21.0610907444104,9.07290000803923,14.0014994640913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.455180541326,9.07290000803923,14.0014994640913,9.07290000803923,9.07290000803923 
 06/04  01:02:00,17.2366666666667,21.8322844736842,20.5885785796682,20.6210800829361,20.5688036002351,20.6327363614775,21.0586752359537,9.07290000803923,14.0111450616894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4634605481525,9.07290000803923,14.0111450616894,9.07290000803923,9.07290000803923 
 06/04  01:03:00,17.255,21.8236618677985,20.5862485436543,20.6183098573053,20.5661925218287,20.629832667033,21.0562668726053,9.07290000803923,14.0208124834389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4717661936295,9.07290000803923,14.0208124834389,9.07290000803923,9.07290000803923 
 06/04  01:04:00,17.2733333333333,21.8150714011394,20.5840425978658,20.6156733063352,20.5637194774175,20.6270664764479,21.0538657136448,9.07290000803923,14.0305046280475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4801003861064,9.07290000803923,14.0305046280475,9.07290000803923,9.07290000803923 
 06/04  01:05:00,17.2916666666667,21.8065124468752,20.5819460065795,20.6131529004697,20.5613682471653,20.6244198072151,21.0514718157663,9.07290000803923,14.0402228084689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.488464442098,9.07290000803923,14.0402228084689,9.07290000803923,9.07290000803923 
 06/04  01:06:00,17.31,21.7979857157788,20.5799439390768,20.6107316499349,20.5591223484278,20.6218752552951,21.0490852383429,9.07290000803923,14.0499675951641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.4968589307537,9.07290000803923,14.0499675951641,9.07290000803923,9.07290000803923 
 06/04  01:07:00,17.3283333333333,21.7894901312338,20.578024085373,20.6083956074939,20.556968030413,20.6194185256584,21.0467060406732,9.07290000803923,14.0597392110106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.5052840704046,9.07290000803923,14.0597392110106,9.07290000803923,9.07290000803923 
 06/04  01:08:00,17.3466666666667,21.7810262911364,20.5761766814522,20.6061338150725,20.5548943489813,20.6170383793196,21.0443342934536,9.07290000803923,14.0695377162404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43375854220445,7.43375854220445,7.43375854220445,14.5137399147741,9.07290000803923,14.0695377162404,9.07290000803923,9.07290000803923 
