Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Inlet Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Outlet Temperature [C](TimeStep),SPACE1-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE2-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE3-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE4-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE5-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SUPPLY FAN 1:Fan Electric Power [W](TimeStep),CENTRAL CHILLER:Chiller Electric Power [W](TimeStep),HW CIRC PUMP:Pump Electric Power [W](TimeStep),CW CIRC PUMP:Pump Electric Power [W](TimeStep),CW DEMAND INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND ENTRANCE PIPE OUTLET NODE:System Node Temperature [C](TimeStep),CW DEMAND EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND OUTLET NODE:System Node Temperature [C](TimeStep),SUPPLY SIDE EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER INLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER OUTLET NODE:System Node Temperature [C](TimeStep) 
 06/04  00:13:00,17.2,22.2780457871977,20.749296669405,20.8082669537532,20.742987852219,20.8282057677912,21.1839775454111,9.63626606790452,13.5093891384261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1206422865491,9.63626606790452,13.5093891384261,9.63626606790452,9.63626606790452 
 06/04  00:14:00,17.2,22.2683335121375,20.7453849027669,20.8040823246791,20.7387156120424,20.8238169881543,21.1812158676121,9.63626606790452,13.5203036300313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1297390721427,9.63626606790452,13.5203036300313,9.63626606790452,9.63626606790452 
 06/04  00:15:00,17.2,22.2586383323923,20.7414817587405,20.7999041234269,20.7344460894926,20.8194367244954,21.1784622330623,9.63626606790452,13.5311895211086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1388120489683,9.63626606790452,13.5311895211086,9.63626606790452,9.63626606790452 
 06/04  00:16:00,17.2,22.248961144098,20.7375879770332,20.7957332651457,20.7301805246804,20.8150658712025,21.175716602192,9.63626606790452,13.5420468270419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1478612297221,9.63626606790452,13.5420468270419,9.63626606790452,9.63626606790452 
 06/04  00:17:00,17.2,22.2393016773044,20.7337042014425,20.7915705403512,20.7259200099368,20.8107051981543,21.1729789307176,9.63626606790452,13.5528755646475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1568866282932,9.63626606790452,13.5528755646475,9.63626606790452,9.63626606790452 
 06/04  00:18:00,17.2,22.2296608238782,20.7298309954041,20.7874166351178,20.7216655114042,20.8063553709244,21.1702491754918,9.63626606790452,13.5636757521388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1658882597342,9.63626606790452,13.5636757521388,9.63626606790452,9.63626606790452 
 06/04  00:19:00,17.2,22.2200382776872,20.7259688481845,20.7832721425383,20.7174178808754,20.8020169622423,21.1675272894328,9.63626606790452,13.5744474090859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1748661402281,9.63626606790452,13.5744474090859,9.63626606790452,9.63626606790452 
 06/04  00:20:00,17.2,22.2104349260854,20.7221181877016,20.7791375784086,20.7131778731677,20.7976904676885,21.1648132274304,9.63626606790452,13.5851905563742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1838202870536,9.63626606790452,13.5851905563742,9.63626606790452,9.63626606790452 
 06/04  00:21:00,17.2,22.2008504285494,20.7182793842288,20.7750133887609,20.7089461541883,20.7933763132277,21.1621069411079,9.63626606790452,13.5959052161639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.1927507185518,9.63626606790452,13.5959052161639,9.63626606790452,9.63626606790452 
 06/04  00:22:00,17.2,22.1912856678998,20.7144527611913,20.7708999622984,20.7047233151647,20.7890748676522,21.1594083847659,9.63626606790452,13.60659141185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2016574540922,9.63626606790452,13.60659141185,9.63626606790452,9.63626606790452 
 06/04  00:23:00,17.2,22.1817402711298,20.7106385969982,20.7667976350824,20.7005098778757,20.7847864472681,21.1567175099815,9.63626606790452,13.6172491680227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2105405140407,9.63626606790452,13.6172491680227,9.63626606790452,9.63626606790452 
 06/04  00:24:00,17.2,22.1722151166198,20.7068371343208,20.7627067006067,20.6963063065171,20.7805113259776,21.1540342715825,9.63626606790452,13.6278785104305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2193999197283,9.63626606790452,13.6278785104305,9.63626606790452,9.63626606790452 
 06/04  00:25:00,17.2,22.1627098008133,20.7030485804935,20.758627412391,20.6921130107686,20.7762497378709,21.1513586220942,9.63626606790452,13.6384794659435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2282356934202,9.63626606790452,13.6384794659435,9.63626606790452,9.63626606790452 
 06/04  00:26:00,17.2,22.153225197793,20.6992731156427,20.7545599923264,20.6879303558637,20.7720018855781,21.1486905177404,9.63626606790452,13.6490520625179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2370478582872,9.63626606790452,13.6490520625179,9.63626606790452,9.63626606790452 
 06/04  00:27:00,17.2,22.1437608753537,20.6955108919868,20.7505046317204,20.683758663997,20.7677679413127,21.1460299127523,9.63626606790452,13.6595963291623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2458364383766,9.63626606790452,13.6595963291623,9.63626606790452,9.63626606790452 
 06/04  00:28:00,17.2,22.1343177034335,20.691762041095,20.7464614983738,20.6795982230283,20.763548053954,21.1433767653958,9.63626606790452,13.6701122959044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2546014585853,9.63626606790452,13.6701122959044,9.63626606790452,9.63626606790452 
 06/04  00:29:00,17.2,22.124895223012,20.6880266723387,20.7424307364801,20.6754492866153,20.7593423489446,21.1407310321571,9.63626606790452,13.6805999937596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.263342944633,9.63626606790452,13.6805999937596,9.63626606790452,9.63626606790452 
 06/04  00:30:00,17.2,22.1154943000262,20.6843048794924,20.7384124727709,20.6713120818809,20.7551509344404,21.1380926737965,9.63626606790452,13.6910594546997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2720609230366,9.63626606790452,13.6910594546997,9.63626606790452,9.63626606790452 
 06/04  00:31:00,17.2,22.1061144442429,20.6805967385299,20.7344068155647,20.6673338798833,20.7509739003569,21.1354616494253,9.63626606790452,13.7014907116235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2807554210854,9.63626606790452,13.7014907116235,9.63626606790452,9.63626606790452 
 06/04  00:32:00,17.2,22.0967565488693,20.6769023136687,20.7304138601713,20.6635123497343,20.7468113237782,21.1328379225289,9.63626606790452,13.7118937983277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.2894264668173,9.63626606790452,13.7118937983277,9.63626606790452,9.63626606790452 
 06/04  00:33:00,17.2,22.0874201799232,20.6732216550525,20.7264336876961,20.6598082975923,20.7426632677578,21.1302214553485,9.63626606790452,13.7222687494795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.298074088995,9.63626606790452,13.7222687494795,9.63626606790452,9.63626606790452 
 06/04  00:34:00,17.2,22.0781062872234,20.6695548046872,20.7224663702123,20.6561898439914,20.7385297864952,21.1276122151963,9.63626606790452,13.7326156005888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3066983170842,9.63626606790452,13.7326156005888,9.63626606790452,9.63626606790452 
 06/04  00:35:00,17.2,22.0688144143184,20.6659017931456,20.718511968566,20.6526384035829,20.7344109231367,21.1250101682094,9.63626606790452,13.7429343879828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3152991812315,9.63626606790452,13.7429343879828,9.63626606790452,9.63626606790452 
 06/04  00:36:00,17.2,22.0595454736443,20.6623514741273,20.7145705368443,20.6491435790354,20.7303067142478,21.122415285408,9.63626606790452,13.7532251487804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3238767122432,9.63626606790452,13.7532251487804,9.63626606790452,9.63626606790452 
 06/04  00:37:00,17.2,22.0502989613384,20.6589224642718,20.7106421200453,20.6456984722199,20.7262171874785,21.1198275366289,9.63626606790452,13.7634879208676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3324309415651,9.63626606790452,13.7634879208676,9.63626606790452,9.63626606790452 
 06/04  00:38:00,17.2,22.0410757836383,20.6556001591897,20.7067267587586,20.6422975062752,20.7221423662478,21.1172468971066,9.63626606790452,13.773722742874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3409619012628,9.63626606790452,13.773722742874,9.63626606790452,9.63626606790452 
 06/04  00:39:00,17.2,22.0318754337325,20.65236412658,20.7028244868117,20.6389358151955,20.718082267385,21.1146733415859,9.63626606790452,13.7839296541495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3494696240022,9.63626606790452,13.7839296541495,9.63626606790452,9.63626606790452 
 06/04  00:40:00,17.2,22.0226988281646,20.6491980996443,20.6989353357666,20.6356091838192,20.7140369056298,21.1121068509636,9.63626606790452,13.7941086947423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3579541430312,9.63626606790452,13.7941086947423,9.63626606790452,9.63626606790452 
 06/04  00:41:00,17.2,22.0135454225326,20.6460907456288,20.6950593320576,20.6323140450512,20.710006290765,21.1095474060328,9.63626606790452,13.804259905377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3664154921616,9.63626606790452,13.804259905377,9.63626606790452,9.63626606790452 
 06/04  00:42:00,17.2,22.0044160957745,20.643033977056,20.6911965010186,20.6290474279051,20.7059904316471,21.1069949938606,9.63626606790452,13.8143833274339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3748537057516,9.63626606790452,13.8143833274339,9.63626606790452,9.63626606790452 
 06/04  00:43:00,17.2,21.9953102512481,20.6400215350425,20.6873468638691,20.6258068667254,20.7019893331865,21.1044496014931,9.63626606790452,13.8244790029286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3832688186891,9.63626606790452,13.8244790029286,9.63626606790452,9.63626606790452 
 06/04  00:44:00,17.2,21.9862287386087,20.6370482779459,20.6835104416925,20.6225903123864,20.6980030003295,21.1019112224174,9.63626606790452,13.8345469744921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.3916608663751,9.63626606790452,13.8345469744921,9.63626606790452,9.63626606790452 
 06/04  00:45:00,17.2,21.9771709274008,20.6341098912804,20.6796872523033,20.6193960527904,20.6940314349197,21.0993798502034,9.63626606790452,13.8445872853519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4000298847077,9.63626606790452,13.8445872853519,9.63626606790452,9.63626606790452 
 06/04  00:46:00,17.2,21.9681376523477,20.6312027593888,20.67587731403,20.6162226530853,20.6900746394835,21.0968554848647,9.63626606790452,13.8545999793136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4083759100667,9.63626606790452,13.8545999793136,9.63626606790452,9.63626606790452 
 06/04  00:47:00,17.2,21.9591282604267,20.6283238665238,20.6720806423526,20.6130689045528,20.6861326138624,21.094338126307,9.63626606790452,13.8645851007424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4166989792988,9.63626606790452,13.8645851007424,9.63626606790452,9.63626606790452 
 06/04  00:48:00,17.2,21.9501435777839,20.6254707058724,20.6682972534834,20.6099337871116,20.6822053587964,21.0918277805554,9.63626606790452,13.8745426945461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.424999129703,9.63626606790452,13.8745426945461,9.63626606790452,9.63626606790452 
 06/04  00:49:00,17.2,21.9411829344336,20.6226411902403,20.6645271608395,20.6068164349386,20.6782928723907,21.0893244530517,9.63626606790452,13.8844728061577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.433276399016,9.63626606790452,13.8844728061577,9.63626606790452,9.63626606790452 
 06/04  00:50:00,17.2,21.932247151223,20.6198335786753,20.6607703785097,20.6037161118585,20.6743951535851,21.0868281548144,9.63626606790452,13.8943754815197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4415308253994,9.63626606790452,13.8943754815197,9.63626606790452,9.63626606790452 
 06/04  00:51:00,17.2,21.9233355448152,20.6170464119134,20.6570269176502,20.6006321873184,20.6705121985444,21.0843388956618,9.63626606790452,13.904250767067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4497624474253,9.63626606790452,13.904250767067,9.63626606790452,9.63626606790452 
 06/04  00:52:00,17.2,21.9144489326862,20.6142784639531,20.6532967899101,20.5975641202725,20.6666440040862,21.0818566903646,9.63626606790452,13.9140987097124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4579713040642,9.63626606790452,13.9140987097124,9.63626606790452,9.63626606790452 
 06/04  00:53:00,17.2,21.9055866205228,20.6115286988831,20.649580003809,20.5945114421979,20.6627905640524,21.0793815518501,9.63626606790452,13.9239193568308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4661574346722,9.63626606790452,13.9239193568308,9.63626606790452,9.63626606790452 
 06/04  00:54:00,17.2,21.8967494233985,20.6087962396003,20.6458765681619,20.5914737467797,20.6589518727376,21.0769134973854,9.63626606790452,13.933712756245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4743208789785,9.63626606790452,13.933712756245,9.63626606790452,9.63626606790452 
 06/04  00:55:00,17.2,21.8879366406416,20.6060803382607,20.6423109139317,20.5884506777171,20.6552036488547,21.0744525417952,9.63626606790452,13.9434789562113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4824616770739,9.63626606790452,13.9434789562113,9.63626606790452,9.63626606790452 
 06/04  00:56:00,17.2,21.8791491072196,20.6033803559526,20.6388850481093,20.5854419223648,20.6515751115614,21.0719987037284,9.63626606790452,13.9532180054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4905798693992,9.63626606790452,13.9532180054054,9.63626606790452,9.63626606790452 
 06/04  00:57:00,17.2,21.8703861530722,20.6006957421899,20.6355665540221,20.5824472029222,20.6480590488266,21.0695519990504,9.63626606790452,13.9629299529093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.4986754967337,9.63626606790452,13.9629299529093,9.63626606790452,9.63626606790452 
 06/04  00:58:00,17.2,21.8616486511254,20.5980260219366,20.6323269667365,20.5794662727985,20.6446362783113,21.0671124472479,9.63626606790452,13.9726148481982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5067486001849,9.63626606790452,13.9726148481982,9.63626606790452,9.63626606790452 
 06/04  00:59:00,17.2,21.8529359394422,20.5953707809743,20.6291486614957,20.5764989098886,20.6412888878102,21.0646800647434,9.63626606790452,13.9822727411276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5147992211771,9.63626606790452,13.9822727411276,9.63626606790452,9.63626606790452 
 06/04  01:00:00,17.2,21.8442488732476,20.592729657662,20.6260213624179,20.5735449145714,20.6380035530934,21.0622548711855,9.63626606790452,13.9919036819209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5228274014418,9.63626606790452,13.9919036819209,9.63626606790452,9.63626606790452 
 06/04  01:01:00,17.2183333333333,21.8355877429903,20.5901574458286,20.6229882788229,20.570665663382,20.6348207596988,21.059836797921,9.63626606790452,14.0015366610818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5308620516738,9.63626606790452,14.0015366610818,9.63626606790452,9.63626606790452 
 06/04  01:02:00,17.2366666666667,21.826955719367,20.5877005233365,20.620087432138,20.5679135207488,20.6317767306565,21.0574258298844,9.63626606790452,14.0111851976692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5389166927966,9.63626606790452,14.0111851976692,9.63626606790452,9.63626606790452 
 06/04  01:03:00,17.255,21.8183539574493,20.5853742362364,20.6173289445087,20.565306265262,20.6288804515452,21.0550220021971,9.63626606790452,14.0208555720847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5469976215346,9.63626606790452,14.0208555720847,9.63626606790452,9.63626606790452 
 06/04  01:04:00,17.2733333333333,21.8097842502383,20.5831719953054,20.6147027625665,20.5628369961652,20.6261210772082,21.0526253739586,9.63626606790452,14.0305506780508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5551077435461,9.63626606790452,14.0305506780508,9.63626606790452,9.63626606790452 
 06/04  01:05:00,17.2916666666667,21.8012459733011,20.5810790683193,20.6121915994985,20.5604894975865,20.6234807002781,21.0502360017037,9.63626606790452,14.0402718248753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5632483727851,9.63626606790452,14.0402718248753,9.63626606790452,9.63626606790452 
 06/04  01:06:00,17.31,21.7927398348587,20.5790806275761,20.6097786662173,20.5582472902981,20.6209420170387,21.0478539446351,9.63626606790452,14.0500195806911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5714200761605,9.63626606790452,14.0500195806911,9.63626606790452,9.63626606790452 
 06/04  01:07:00,17.3283333333333,21.7842647609049,20.5771643656903,20.6074501822444,20.5560966264513,20.6184908179281,21.0454792618834,9.63626606790452,14.0597941669868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.579623070035,9.63626606790452,14.0597941669868,9.63626606790452,9.63626606790452 
 06/04  01:08:00,17.3466666666667,21.7758213470329,20.5753205208818,20.6051953262613,20.554026564439,20.6161159278558,21.0431120239476,9.63626606790452,14.0695956431971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64343240265616,7.64343240265616,7.64343240265616,14.5878574063482,9.63626606790452,14.0695956431971,9.63626606790452,9.63626606790452 
