Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Inlet Temperature [C](TimeStep),CHILLED WATER LOOP:Plant Supply Side Outlet Temperature [C](TimeStep),SPACE1-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE2-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE3-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE4-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SPACE5-1 VAV REHEAT:Zone Air Terminal VAV Damper Position [](TimeStep),SUPPLY FAN 1:Fan Electric Power [W](TimeStep),CENTRAL CHILLER:Chiller Electric Power [W](TimeStep),HW CIRC PUMP:Pump Electric Power [W](TimeStep),CW CIRC PUMP:Pump Electric Power [W](TimeStep),CW DEMAND INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND ENTRANCE PIPE OUTLET NODE:System Node Temperature [C](TimeStep),CW DEMAND EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW DEMAND OUTLET NODE:System Node Temperature [C](TimeStep),SUPPLY SIDE EXIT PIPE INLET NODE:System Node Temperature [C](TimeStep),CW SUPPLY OUTLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER INLET NODE:System Node Temperature [C](TimeStep),CENTRAL CHILLER OUTLET NODE:System Node Temperature [C](TimeStep) 
 06/04  04:23:00,19.2083333333333,20.7664205210831,20.5058906515667,20.4944279605333,20.4751585045013,20.4943256881335,20.7593562513837,9.39928532660396,16.2166495117477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.4849450701298,9.39928532660396,16.2166495117477,9.39928532660396,9.39928532660396 
 06/04  04:24:00,19.2,20.7650758464882,20.5065682655749,20.498591404897,20.4815759815564,20.4959340688078,20.7586347618743,9.39928532660396,16.2256682464193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.4931464465007,9.39928532660396,16.2256682464193,9.39928532660396,9.39928532660396 
 06/04  04:25:00,19.1916666666667,20.7638187988349,20.507386739048,20.5030816628305,20.4884187738723,20.4977560179668,20.7579349078195,9.39928532660396,16.2346337705583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5012972100908,9.39928532660396,16.2346337705583,9.39928532660396,9.39928532660396 
 06/04  04:26:00,19.1833333333333,20.7625002331277,20.5081572949363,20.5071719304146,20.4946013572594,20.4994829374382,20.7572520573631,9.39928532660396,16.2435467197975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5093979435976,9.39928532660396,16.2435467197975,9.39928532660396,9.39928532660396 
 06/04  04:27:00,19.175,20.7610846221421,20.5088267966651,20.5106940254668,20.4998765396805,20.5010377145719,20.7565804051615,9.39928532660396,16.2524106337811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5174518601518,9.39928532660396,16.2524106337811,9.39928532660396,9.39928532660396 
 06/04  04:28:00,19.1666666666667,20.7595823732301,20.5094023417869,20.5137109865253,20.5043387223406,20.5024404797435,20.7559172947096,9.39928532660396,16.2612209250031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5254548172093,9.39928532660396,16.2612209250031,9.39928532660396,9.39928532660396 
 06/04  04:29:00,19.1583333333333,20.7580114535185,20.5099039101349,20.5163254471662,20.5081400478398,20.503728727154,20.7552626260691,9.39928532660396,16.2699786980289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5334078181628,9.39928532660396,16.2699786980289,9.39928532660396,9.39928532660396 
 06/04  04:30:00,19.15,20.7563859858704,20.5103477107649,20.5186177283113,20.5114005053252,20.5049311250475,20.7546174269271,9.39928532660396,16.278684552422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5413114124009,9.39928532660396,16.278684552422,9.39928532660396,9.39928532660396 
 06/04  04:31:00,19.1416666666667,20.7548555968115,20.5108303035978,20.5215346597438,20.5157269384105,20.5061584757377,20.7539714393351,9.39928532660396,16.2873388511848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5491659359788,9.39928532660396,16.2873388511848,9.39928532660396,9.39928532660396 
 06/04  04:32:00,19.1333333333333,20.7534480700801,20.5113668802066,20.5252023884565,20.5213613417022,20.5074436350364,20.7533370570771,9.39928532660396,16.2959418463739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5569716245827,9.39928532660396,16.2959418463739,9.39928532660396,9.39928532660396 
 06/04  04:33:00,19.125,20.7522833351684,20.5119434454884,20.5294851558936,20.5280588079934,20.5087843224136,20.7527206915239,9.39928532660396,16.3044937378819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5647286665537,9.39928532660396,16.3044937378819,9.39928532660396,9.39928532660396 
 06/04  04:34:00,19.1166666666667,20.7513370458191,20.5125472758709,20.5342508986513,20.5355703763546,20.5101727330369,20.752124152594,9.39928532660396,16.3129947009447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5724372277764,9.39928532660396,16.3129947009447,9.39928532660396,9.39928532660396 
 06/04  04:35:00,19.1083333333333,20.7505596546244,20.513173243799,20.5394253321495,20.543749811475,20.5116048471813,20.7515480560467,9.39928532660396,16.3214448990136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5800974633613,9.39928532660396,16.3214448990136,9.39928532660396,9.39928532660396 
 06/04  04:36:00,19.1,20.7503852674738,20.5139365605258,20.5460041631671,20.5541615971127,20.5131692960491,20.7509924672281,9.39928532660396,16.3298444897804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5877095231292,9.39928532660396,16.3298444897804,9.39928532660396,9.39928532660396 
 06/04  04:37:00,19.0916666666667,20.7506791601006,20.5148079322313,20.5536359056865,20.5662409205417,20.5148414535866,20.7504616018001,9.39928532660396,16.3381936279963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.5952735541862,9.39928532660396,16.3381936279963,9.39928532660396,9.39928532660396 
 06/04  04:38:00,19.0833333333333,20.7511880718618,20.5157339876799,20.5618211689937,20.5791896705519,20.516579821058,20.7499571723131,9.39928532660396,16.3464924667929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6027897021328,9.39928532660396,16.3464924667929,9.39928532660396,9.39928532660396 
 06/04  04:39:00,19.075,20.7517764866264,20.5166842029654,20.5702963596672,20.5925764946899,20.5183616282213,20.749480219181,9.39928532660396,16.3547411583001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6102581116323,9.39928532660396,16.3547411583001,9.39928532660396,9.39928532660396 
 06/04  04:40:00,19.0666666666667,20.752147556045,20.5176498993083,20.5791114037751,20.6062685260172,20.52018119251,20.7490325662585,9.39928532660396,16.3629398539368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6176789266783,9.39928532660396,16.3629398539368,9.39928532660396,9.39928532660396 
 06/04  04:41:00,19.0583333333333,20.7522993624113,20.5186320981816,20.5883177908888,20.6204658624351,20.5220400689738,20.7486152733,9.39928532660396,16.3710887045471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6250522907205,9.39928532660396,16.3710887045471,9.39928532660396,9.39928532660396 
 06/04  04:42:00,19.05,20.75233691503,20.5196339403089,20.597930947599,20.6352382388795,20.5239412111236,20.7482291472097,9.39928532660396,16.379187860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6323783467255,9.39928532660396,16.379187860465,9.39928532660396,9.39928532660396 
 06/04  04:43:00,19.0416666666667,20.7523353765137,20.5206579607359,20.6079449631438,20.6505762202151,20.5258869709676,20.7478748589997,9.39928532660396,16.3872374715455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6396572372045,9.39928532660396,16.3872374715455,9.39928532660396,9.39928532660396 
 06/04  04:44:00,19.0333333333333,20.7523422200206,20.5217059375269,20.6183486282112,20.6664470854873,20.5278790793355,20.7475534353201,9.39928532660396,16.3952376871793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6468891042286,9.39928532660396,16.3952376871793,9.39928532660396,9.39928532660396 
 06/04  04:45:00,19.025,20.7523726527552,20.5227791610252,20.6291323936298,20.6828200013151,20.5299188591512,20.747266002579,9.39928532660396,16.4031886563014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6540740894353,9.39928532660396,16.4031886563014,9.39928532660396,9.39928532660396 
 06/04  04:46:00,19.0166666666667,20.7524403764524,20.5238787477656,20.640289559708,20.6996711874039,20.5320074716149,20.74701389996,9.39928532660396,16.4110905273949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6612123340332,9.39928532660396,16.4110905273949,9.39928532660396,9.39928532660396 
 06/04  04:47:00,19.0083333333333,20.752547554205,20.5250056611084,20.6518154388858,20.7169820722437,20.534145905238,20.7467983540308,9.39928532660396,16.418943448494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6683039788044,9.39928532660396,16.418943448494,9.39928532660396,9.39928532660396 
 06/04  04:48:00,19.,20.7527036275961,20.5261607963288,20.6637065594626,20.7347370244349,20.5363350513928,20.7466206573462,9.39928532660396,16.4267475671861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6753491641062,9.39928532660396,16.4267475671861,9.39928532660396,9.39928532660396 
 06/04  04:49:00,18.9916666666667,20.7529085983977,20.5273449109744,20.67596015102,20.7529220328037,20.5385756383079,20.7464819191928,9.39928532660396,16.4345030306132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6823480298731,9.39928532660396,16.4345030306132,9.39928532660396,9.39928532660396 
 06/04  04:50:00,18.9833333333333,20.7531701951013,20.5285587019384,20.6885739944326,20.771524275608,20.540868311114,20.7463832973168,9.39928532660396,16.4422099854736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6893007156181,9.39928532660396,16.4422099854736,9.39928532660396,9.39928532660396 
 06/04  04:51:00,18.975,20.7534866360744,20.5298027442314,20.7015462896889,20.7905319247052,20.5432777606877,20.7463257616743,9.39928532660396,16.4498685780232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.6962073604336,9.39928532660396,16.4498685780232,9.39928532660396,9.39928532660396 
 06/04  04:52:00,18.9666666666667,20.7548773987614,20.5312818853992,20.7170136971917,20.8131829715015,20.5459538050287,20.7463147719903,9.39928532660396,16.457478954077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7030681029933,9.39928532660396,16.457478954077,9.39928532660396,9.39928532660396 
 06/04  04:53:00,18.9583333333333,20.7567325703541,20.5329383126532,20.7343736829332,20.8384863198145,20.5488523959268,20.7463540889938,9.39928532660396,16.4650412590102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7098830815531,9.39928532660396,16.4650412590102,9.39928532660396,9.39928532660396 
 06/04  04:54:00,18.95,20.7584928547255,20.5346732844546,20.7524984635345,20.8647430277377,20.5518994744875,20.746444105713,9.39928532660396,16.4725556377598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7166524339525,9.39928532660396,16.4725556377598,9.39928532660396,9.39928532660396 
 06/04  04:55:00,18.9416666666667,20.7599447022576,20.5364304529122,20.7706416025464,20.8908819581034,20.5550501952083,20.746583978303,9.39928532660396,16.4800222348257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7233762976158,9.39928532660396,16.4800222348257,9.39928532660396,9.39928532660396 
 06/04  04:56:00,18.9333333333333,20.7611309102026,20.5381927578272,20.7885854549361,20.9165355344385,20.5582870655182,20.7467729446714,9.39928532660396,16.4874411942723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7300548095535,9.39928532660396,16.4874411942723,9.39928532660396,9.39928532660396 
 06/04  04:57:00,18.925,20.7621492877771,20.5399613210869,20.8063056139596,20.9416908727404,20.5616057620606,20.7470107030332,9.39928532660396,16.4948126597294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7366881063632,9.39928532660396,16.4948126597294,9.39928532660396,9.39928532660396 
 06/04  04:58:00,18.9166666666667,20.7630847812534,20.5417416703859,20.8238910377909,20.966433410025,20.56500588208,20.7472977083615,9.39928532660396,16.502136774394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7432763242314,9.39928532660396,16.502136774394,9.39928532660396,9.39928532660396 
 06/04  04:59:00,18.9083333333333,20.7639819382194,20.54357429035,20.8414012438354,20.990844404689,20.5684873238012,20.7476348062524,9.39928532660396,16.5094136810311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.749819598934,9.39928532660396,16.5094136810311,9.39928532660396,9.39928532660396 
 06/04  05:00:00,18.9,20.7648694876021,20.5454772761368,20.8588733309612,21.0149825013191,20.5720496507587,20.7480231151205,9.39928532660396,16.5166435219754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7563180658383,9.39928532660396,16.5166435219754,9.39928532660396,9.39928532660396 
 06/04  05:01:00,18.9,20.7657605130406,20.5474668032917,20.876346198758,21.03890322198,20.575699834419,20.7484636291946,9.39928532660396,16.5238398073084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7627851784632,9.39928532660396,16.5238398073084,9.39928532660396,9.39928532660396 
 06/04  05:02:00,18.9,20.7666704036665,20.5495519180141,20.8938524624284,21.0626502956427,20.579444189968,20.7489572762161,9.39928532660396,16.5310114544801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7692295764259,9.39928532660396,16.5310114544801,9.39928532660396,9.39928532660396 
 06/04  05:03:00,18.9,20.7676048699781,20.5517338254335,20.9114174314354,21.0862571272429,20.5832849248303,20.7495046687149,9.39928532660396,16.5381575418081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7756507514271,9.39928532660396,16.5381575418081,9.39928532660396,9.39928532660396 
 06/04  05:04:00,18.9,20.7685747704294,20.5540092073534,20.9290614341115,21.1097509202274,20.5872211255871,20.7501062882293,9.39928532660396,16.5452802410408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7820507965172,9.39928532660396,16.5452802410408,9.39928532660396,9.39928532660396 
 06/04  05:05:00,18.9,20.7695818239004,20.5563732315362,20.9468017147803,21.1331552559079,20.5912504758186,20.7507622968649,9.39928532660396,16.5523806028865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7884307249303,9.39928532660396,16.5523806028865,9.39928532660396,9.39928532660396 
 06/04  05:06:00,18.9,20.7706343175426,20.5588212104813,20.9646534359811,21.1564911991887,20.595370450556,20.7514727726977,9.39928532660396,16.559461683459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.7947933093563,9.39928532660396,16.559461683459,9.39928532660396,9.39928532660396 
 06/04  05:07:00,18.9,20.771731613877,20.5613490206088,20.9826300067513,21.1797775773556,20.5995786794437,20.752237518703,9.39928532660396,16.5665198792789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8011353422506,9.39928532660396,16.5665198792789,9.39928532660396,9.39928532660396 
 06/04  05:08:00,18.9,20.772880664252,20.5639531702276,21.0007432979661,21.2030311579839,20.6038730785052,20.7530563120734,9.39928532660396,16.573556076012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8074576218429,9.39928532660396,16.573556076012,9.39928532660396,9.39928532660396 
 06/04  05:09:00,18.9,20.7740794625777,20.566630612592,21.019003735336,21.2262667435304,20.608251735198,20.7539286986831,9.39928532660396,16.5805707221403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8137605532429,9.39928532660396,16.5805707221403,9.39928532660396,9.39928532660396 
 06/04  05:10:00,18.9,20.775334267112,20.5693787185047,21.0374204938968,21.2494973889381,20.6127129303633,20.7548542495097,9.39928532660396,16.5875665611818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8200465961532,9.39928532660396,16.5875665611818,9.39928532660396,9.39928532660396 
 06/04  05:11:00,18.9,20.776642210497,20.5721951383248,21.0560015954273,21.2727345302867,20.6172550367098,20.7558323405409,9.39928532660396,16.5945399038125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8263124501985,9.39928532660396,16.5945399038125,9.39928532660396,9.39928532660396 
 06/04  05:12:00,18.9,20.7780091752026,20.575077834123,21.0747540921764,21.2959881991839,20.6218765765452,20.756862413906,9.39928532660396,16.6014915646501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8325588424063,9.39928532660396,16.6014915646501,9.39928532660396,9.39928532660396 
 06/04  05:13:00,18.9,20.7794317095281,20.5780249707158,21.0936841344915,21.3192671205422,20.6265761370994,20.7579437443913,9.39928532660396,16.6084219585211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8387861441009,9.39928532660396,16.6084219585211,9.39928532660396,9.39928532660396 
 06/04  05:14:00,18.9,20.7809161061122,20.5810349533402,21.1127971167071,21.342578886357,20.6313502634742,20.7590756720289,9.39928532660396,16.6153313130715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8449945595581,9.39928532660396,16.6153313130715,9.39928532660396,9.39928532660396 
 06/04  05:15:00,18.9,20.7824623665044,20.5841063263592,21.1320977176121,21.3659300239539,20.6361973888911,20.7602573791455,9.39928532660396,16.6222197682561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8511842145553,9.39928532660396,16.6222197682561,9.39928532660396,9.39928532660396 
 06/04  05:16:00,18.9,20.7840769765229,20.5872378575837,21.1515900513171,21.3893261718219,20.6411168278184,20.761488214668,9.39928532660396,16.6290898777271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8573573969741,9.39928532660396,16.6290898777271,9.39928532660396,9.39928532660396 
 06/04  05:17:00,18.9,20.7857546461067,20.5904284289666,21.1712776758393,21.4127721139658,20.6461079464474,20.7627674122303,9.39928532660396,16.6359379526091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8635108056996,9.39928532660396,16.6359379526091,9.39928532660396,9.39928532660396 
 06/04  05:18:00,18.9,20.7874995796805,20.5936770929947,21.1911636985264,21.4362719090314,20.6511700386078,20.7640943453387,9.39928532660396,16.6427647621047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8696451265846,9.39928532660396,16.6427647621047,9.39928532660396,9.39928532660396 
 06/04  05:19:00,18.9,20.7893062586504,20.5969829707055,21.2112507690875,21.459828906536,20.6563023119074,20.7654682548733,9.39928532660396,16.6495706991849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8757607110873,9.39928532660396,16.6495706991849,9.39928532660396,9.39928532660396 
 06/04  05:20:00,18.9,20.7911797153351,20.6003453218296,21.2315411810482,21.4834458690407,20.6615040046437,20.7668885269991,9.39928532660396,16.6563584060195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.88185992628,9.39928532660396,16.6563584060195,9.39928532660396,9.39928532660396 
 06/04  05:21:00,18.9,20.7931149039431,20.6037634486045,21.2520368578068,21.5071249785651,20.6667743598678,20.7683544206086,9.39928532660396,16.6631242938025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8879395607018,9.39928532660396,16.6631242938025,9.39928532660396,9.39928532660396 
 06/04  05:22:00,18.9,20.7951172914569,20.60723677243,21.2727394475256,21.5308679495639,20.6721126897875,20.7698653525313,9.39928532660396,16.6698691485972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.8940003154711,9.39928532660396,16.6698691485972,9.39928532660396,9.39928532660396 
 06/04  05:23:00,18.9,20.7971818559526,20.610764738427,21.2936502987668,21.5546760224737,20.6775183155288,20.7714206168276,9.39928532660396,16.6765957743412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9000447019358,9.39928532660396,16.6765957743412,9.39928532660396,9.39928532660396 
 06/04  05:24:00,18.9,20.7993142273591,20.6143468957037,21.3147705476793,21.5785500666055,20.6829906215889,20.7730196735036,9.39928532660396,16.683300701456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9060696153091,9.39928532660396,16.683300701456,9.39928532660396,9.39928532660396 
 06/04  05:25:00,18.9,20.8015093042354,20.6179828017105,21.336101084622,21.6024905623756,20.6885289935357,20.774661860045,9.39928532660396,16.6899847495553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9120757868762,9.39928532660396,16.6899847495553,9.39928532660396,9.39928532660396 
 06/04  05:26:00,18.9,20.8037728437911,20.6216721058122,21.3576426359306,21.6264976965192,20.6941328752783,20.776346684677,9.39928532660396,16.6966483345085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.918063588803,9.39928532660396,16.6966483345085,9.39928532660396,9.39928532660396 
 06/04  05:27:00,18.9,20.8060996535061,20.6254144533196,21.3793957237405,21.6505713353683,20.6998017068817,20.7780735312617,9.39928532660396,16.7032940577747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9240353518611,9.39928532660396,16.7032940577747,9.39928532660396,9.39928532660396 
 06/04  05:28:00,18.9,20.8084956074213,20.629209572136,21.4013607440641,21.6747111143083,20.7055349836117,20.7798419576616,9.39928532660396,16.7099184124381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9299879378839,9.39928532660396,16.7099184124381,9.39928532660396,9.39928532660396 
 06/04  05:29:00,18.9,20.8109554142906,20.6330571761982,21.4235379211637,21.6989164036708,20.7113321928062,20.7816513943778,9.39928532660396,16.7165221713065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9359220362383,9.39928532660396,16.7165221713065,9.39928532660396,9.39928532660396 
 06/04  05:30:00,18.9,20.8134850583221,20.6369570548994,21.445927383023,21.7231863937467,20.7171928742086,20.7835014481896,9.39928532660396,16.7231057279588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9418379990682,9.39928532660396,16.7231057279588,9.39928532660396,9.39928532660396 
 06/04  05:31:00,18.9,20.8160809974265,20.6409056981428,21.4685579266379,21.747558162701,20.7231102285956,20.7853915936154,9.39928532660396,16.7296692984198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9477360201473,9.39928532660396,16.7296692984198,9.39928532660396,9.39928532660396 
 06/04  05:32:00,18.9,20.8187507801904,20.6449005842671,21.4914493441055,21.7720569523372,20.7290793709985,20.7873214972049,9.39928532660396,16.7362130155336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.953616218829,9.39928532660396,16.7362130155336,9.39928532660396,9.39928532660396 
 06/04  05:33:00,18.9,20.8214893108616,20.6489407952785,21.5146079577162,21.7966899379074,20.7350985134549,20.7892906958514,9.39928532660396,16.7427369731244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9594786794501,9.39928532660396,16.7427369731244,9.39928532660396,9.39928532660396 
 06/04  05:34:00,18.9,20.8243027267783,20.6530264422648,21.5380329073448,21.8214545037288,20.7411676922538,20.7912989080916,9.39928532660396,16.749241246662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55129322525729,7.55129322525729,7.55129322525729,16.9653234698264,9.39928532660396,16.749241246662,9.39928532660396,9.39928532660396 
